performance_id,playdata_id,player_id,piecetask_id,piecetask_name,recorded_at,recorded_place,nthTake,isAdopted,reasonOfRejection,error,version,loudness/left,legato/left,rhythm/left,note_value/left,note_value_fourier/left,tempo/left,loudness/right,legato/right,rhythm/right,note_value/right,note_value_fourier/right,tempo/right,loudness/both,legato/both,rhythm/both,note_value/both,note_value_fourier/both,tempo/both,lr_rhythm/both,Nekoze,hackkey_vel_non-monotonic,yubikuguri_premotion_fail_std_L/raw,yubikuguri_premotion_fail_std_L/found_mistake,yubikuguri_premotion_fail_std_R/raw,yubikuguri_premotion_fail_std_R/found_mistake,yubikuguri_premotion_fail_mean_L/raw,yubikuguri_premotion_fail_mean_L/found_mistake,yubikuguri_premotion_fail_mean_R/raw,yubikuguri_premotion_fail_mean_R/found_mistake,yubimatagi_premotion_fail_std_L/raw,yubimatagi_premotion_fail_std_L/found_mistake,yubimatagi_premotion_fail_std_R/raw,yubimatagi_premotion_fail_std_R/found_mistake,yubimatagi_premotion_fail_mean_L/raw,yubimatagi_premotion_fail_mean_L/found_mistake,yubimatagi_premotion_fail_mean_R/raw,yubimatagi_premotion_fail_mean_R/found_mistake,not_forte_enough,Head_shake
67247372fe997a58964f9a76,67247372fe997a58964f9a69,6035d4454e2350c1a5f152b6,65d2c477d98f2c2f0adfda12,Scale es-moll,2024-11-01T06:21:36.415Z,,4,True,,,0.3.2,6.150962614623092,17.933053696558087,7.742963930005078,15.044189098626154,12.34436965584119,-11.556281648194528,3.7784921885456777,18.69155259048501,5.760988166542427,14.15953326389793,13.150634820310453,-11.525546911821763,4.964727401584385,18.312303143521547,6.751976048273752,14.601861181262041,12.747502238075821,-11.540914280008145,-0.8672566371681414,23.285919398014823,121773.58295342811,0.16923282778468246,False,0.13641755752101706,False,-0.3645,False,-0.1345,False,0.06354329232893115,False,0.29082973971036735,False,-0.08249999999999999,False,-0.14225000000000002,False,0.06389283185840708,4.696361984369005
67247393fe997a58964f9b59,67247393fe997a58964f9b4c,6035d4454e2350c1a5f152b6,65d2c473d98f2c2f0adfd967,Scale B-dur,2024-11-01T06:22:09.577Z,,1,False,,err-1ba8ddd4(None(auditory)):Mistouch,0.3.2,,,,,,,,,,,,,,,,,,,,24.308811722976078,149701.52507531468,0.2033715811021786,True,0.06144916598294886,False,0.07200000000000001,True,-0.1,False,0.12852626190782956,True,0.21470386582453516,False,0.121,True,-0.14350000000000002,False,0.1148601315789473,4.114252642868697
672473affe997a58964f9c25,672473affe997a58964f9c18,6035d4454e2350c1a5f152b6,65d2c473d98f2c2f0adfd967,Scale B-dur,2024-11-01T06:22:37.336Z,,2,False,,err-07ca148e(None(auditory)):Missing Notes,0.3.2,,,,,,,,,,,,,,,,,,,,25.256533299762122,118078.93158861343,0.0,True,0.08569130644353604,True,1.264,True,-0.123,True,0.2989581910568767,True,,True,-0.08,True,,True,0.18977886363636332,9.843721493628882
672473d7fe997a58964f9cf2,672473d6fe997a58964f9ce5,6035d4454e2350c1a5f152b6,65d2c473d98f2c2f0adfd967,Scale B-dur,2024-11-01T06:23:17.135Z,,3,False,,,0.3.2,6.126021627431779,19.932461781361557,57.01756206455552,23.198549775920238,16.353183912694856,-26.89987113111468,6.394438321482141,13.11580089181128,51.171755413175816,21.891191709844563,14.307957699555526,-26.719572338122063,6.26022997445696,16.524131336586418,54.09465873886567,22.544870742882402,15.330570806125191,-26.80972173461837,-12.319298245614034,21.73005745911803,124227.24216524213,0.3035901842945519,True,0.0762102355330306,True,0.063,True,-0.112,True,0.18482153554172198,True,0.3080762892531654,True,-0.14100000000000001,True,-0.091,True,0.1429287606837606,2.998640219823786
672473f2fe997a58964f9dca,672473f1fe997a58964f9dbd,6035d4454e2350c1a5f152b6,65d2c473d98f2c2f0adfd967,Scale B-dur,2024-11-01T06:23:44.139Z,,4,True,,,0.3.2,4.925007890178627,14.30026418872824,9.02781640851114,12.828448349886939,14.849216319369768,-36.427443512786354,4.0146193693556365,7.998199054492653,5.843830761245612,8.42373791621912,8.213098131541505,-36.420487042687625,4.469813629767131,11.149231621610447,7.435823584878376,10.626093133053029,11.531157225455637,-36.42396527773699,-2.7017543859649122,22.22058622058575,56604.80542264752,0.40229218237494996,False,0.06811020481543129,False,0.173,False,-0.197,False,0.29629546064696977,False,0.2816557073804825,False,-0.09099999999999998,False,-0.12475,False,0.08900728070175427,2.58225375457187
6724740dfe997a58964f9ed9,6724740dfe997a58964f9ecc,6035d4454e2350c1a5f152b6,65d2c475d98f2c2f0adfd9d9,Scale Des-dur,2024-11-01T06:24:11.546Z,,1,True,,,0.3.2,7.224206970822348,9.085652528566596,5.082358976059957,8.8167580725577,9.063771206314621,-35.0472215454208,3.94527190742152,10.825518284045257,5.071599505659367,8.677661697382323,9.616034980579983,-35.0515412346701,5.584739439121934,9.955585406305927,5.076979240859662,8.747209884970012,9.339903093447301,-35.04938139004545,-2.5964912280701755,23.64142342616333,83849.37205387204,0.07397296803562772,False,0.15640971836813722,False,-0.26,False,-0.176,False,0.17572421574728964,False,0.1262220266039173,False,-0.075,False,-0.11,False,0.05657201754385977,2.6721623123085103
67247437fe997a58964f9ff3,67247436fe997a58964f9fe6,6035d4454e2350c1a5f152b6,65d2c476d98f2c2f0adfd9ec,Scale b-moll,2024-11-01T06:24:52.933Z,,1,False,,err-c4442fa8(None(auditory)):Mistouch,0.3.2,,,,,,,,,,,,,,,,,,,,23.710216301723715,86281.6630016984,0.12982680770934793,False,0.09354677974147481,True,-0.273,False,-0.187,True,0.14197094773227373,False,0.2554662404310989,True,-0.1355,False,-0.056999999999999995,True,0.0725658849557521,3.1480753715443193
6724744dfe997a58964fa0ec,6724744cfe997a58964fa0df,6035d4454e2350c1a5f152b6,65d2c476d98f2c2f0adfd9ec,Scale b-moll,2024-11-01T06:25:14.964Z,,2,False,,err-b7e0ba35(None(auditory)):Missing Notes,0.3.2,,,,,,,,,,,,,,,,,,,,25.98723614158948,74776.97664961296,0.148,True,0.4433644099383712,True,-0.32399999999999995,True,-0.029999999999999985,True,0.4576111886744029,True,0.032,True,-0.308,True,-0.016,True,0.1320174025974024,7.655666313647757
67247474fe997a58964fa1fa,67247474fe997a58964fa1ed,6035d4454e2350c1a5f152b6,65d2c476d98f2c2f0adfd9ec,Scale b-moll,2024-11-01T06:25:54.438Z,,3,False,,err-869daae5(None(auditory)):Mistouch,0.3.2,,,,,,,,,,,,,,,,,,,,23.75546409031377,45755.78895146149,0.13443864771709063,False,0.16614451540752107,True,-0.2415,False,-0.23,True,0.14559876373101524,False,0.3878839227139996,True,-0.17099999999999999,False,-0.11375,True,0.05032360619469036,2.795716544445939
672474affe997a58964fa36f,672474affe997a58964fa362,6035d4454e2350c1a5f152b6,65d2c476d98f2c2f0adfd9ec,Scale b-moll,2024-11-01T06:26:53.483Z,,4,True,,,0.3.2,7.257246686914385,9.462120187027725,7.004813271253487,9.960076661166,9.167192562201926,-38.77791553746941,5.493557713972263,11.281214116676413,5.872294817687123,9.758262104296014,9.781346653002467,-38.78638864869302,6.3754022004433235,10.371667151852069,6.438554044470305,9.859169382731007,9.474269607602196,-38.782152093081216,-0.9823008849557523,24.82786881848516,56647.052561008335,0.15533190271158082,False,0.131057239403247,False,-0.332,False,-0.22,False,0.1102315744240279,False,0.2635139642884225,False,-0.15899999999999997,False,-0.110375,False,0.09332015486725657,3.5819120665647306
672474e8fe997a58964fa4bf,672474e7fe997a58964fa4b2,6035d4454e2350c1a5f152b6,65d2c47ad98f2c2f0adfdaaa,Scale cis-moll,2024-11-01T06:27:50.052Z,,1,False,,err-e0c3ec3f(None(auditory)):Mistouch/err-ce044c88(Head_shake):Velocity too large,0.3.2,,,,,,,,,,,,,,,,,,,,20.98007999197019,63106.00355982738,0.09736529155710469,True,0.13464026143765467,True,-0.308,True,-0.22000000000000003,True,0.3217230952232059,True,0.30268093762244097,True,-0.1295,True,-0.08350000000000002,True,0.10473647577092521,
67247567fe997a58964fa7ac,67247566fe997a58964fa79f,6035d4454e2350c1a5f152b6,65d2c47ad98f2c2f0adfdaaa,Scale cis-moll,2024-11-01T06:29:57.107Z,,2,False,,,0.3.2,5.7045735575234024,14.004754136481015,7.638187758481039,11.964138862781956,12.178520481188155,-28.075116240637527,4.332332232285722,12.747492205775046,7.230842121529846,10.253249422542378,10.900198662293569,-28.056334962666313,5.018452894904563,13.37612317112803,7.434514940005442,11.108694142662166,11.539359571740862,-28.06572560165192,-0.8672566371681416,23.6942866913153,60387.2637387087,0.07036334272900911,True,0.1514859729479928,True,-0.371,True,-0.21000000000000002,True,0.20483896113776792,True,0.16139934944106807,True,-0.097,True,-0.0175,True,0.10113332599118946,4.012983620178421
6724758afe997a58964fa8e6,6724758afe997a58964fa8d9,6035d4454e2350c1a5f152b6,65d2c47ad98f2c2f0adfdaaa,Scale cis-moll,2024-11-01T06:30:32.410Z,,3,True,,,0.3.2,6.0107693341877955,13.782743284220436,6.490577649007894,12.142678630932544,13.036194900645798,-27.417830229890754,4.66801855895105,12.610286597881814,5.722334908214272,9.988439604368757,11.023084043035357,-27.409125195472726,5.339393946569423,13.196514941051124,6.106456278611082,11.06555911765065,12.029639471840579,-27.41347771268174,-3.1221238938053104,23.931448510445918,70392.59090909091,0.12578453800050304,False,0.1398999642601813,False,-0.3225,False,-0.226,False,0.23820107052656164,False,0.17132133550728584,False,-0.1035,False,-0.095,False,0.07846592920354006,4.559294840621151
672475aafe997a58964faa43,672475aafe997a58964faa36,6035d4454e2350c1a5f152b6,660bd08b42e5e7a6a5e9a483,Arpeggio F-dur,2024-11-01T06:31:04.401Z,,1,True,,,0.3.2,6.695794057809752,33.408635073006884,7.306319924636606,19.416783740751146,16.99481943679542,19.181216508597004,3.584586108206916,23.253230293572887,5.257876828320953,15.486712373490041,14.193930333543129,19.049982071617762,5.140190083008334,28.330932683289888,6.282098376478779,17.451748057120593,15.594374885169275,19.115599290107383,-1.1047619047619048,25.131014000825708,139271.59967017118,0.048458713494894244,False,0.04304462226774489,False,-0.3502222222222222,False,-0.2408888888888889,False,0.028513804324169674,False,0.04487788644040653,False,-0.27466666666666667,False,-0.2551111111111111,False,0.06009683673469403,3.6745434808539916
672475c3fe997a58964fabbf,672475c2fe997a58964faba8,6035d4454e2350c1a5f152b6,660bd09c42e5e7a6a5e9a5d3,Arpeggio D-dur,2024-11-01T06:31:29.120Z,,1,True,,,0.3.2,9.82353685138895,46.60296211230898,10.179798403896827,22.082794531753894,19.60346164406553,19.79597517389236,7.7074146376984505,29.285276913018272,5.583232752501204,17.61886283005243,15.495683149130837,19.86334255294223,8.7654757445437,37.944119512663626,7.881515578199016,19.850828680903163,17.549572396598183,19.829658863417293,-1.1809523809523808,24.156636869803968,109206.91506905791,0.09903434994554064,False,0.06614312950146004,False,-0.3582222222222222,False,-0.3084444444444444,False,0.11655296046258368,False,0.0998922876692814,False,-0.27466666666666667,False,-0.2782222222222222,False,0.10021260204081622,3.8883812531895505
672475defe997a58964fad3c,672475defe997a58964fad2f,6035d4454e2350c1a5f152b6,660bd09442e5e7a6a5e9a52b,Arpeggio f-moll,2024-11-01T06:31:56.255Z,,1,False,,err-c17802fb(None(auditory)):Mistouch/err-5838db76(Head_shake):Velocity too large,0.3.2,,,,,,,,,,,,,,,,,,,,24.81868491381,101257.25119885724,0.197669383530139,True,0.04244386270689181,True,-0.21866666666666668,True,-0.25066666666666665,True,0.0785900442914266,True,0.08842545859872632,True,-0.1431111111111111,True,-0.28088888888888885,True,0.10691535353535374,
672475f5fe997a58964fae98,672475f4fe997a58964fae8b,6035d4454e2350c1a5f152b6,660bd09442e5e7a6a5e9a52b,Arpeggio f-moll,2024-11-01T06:32:18.971Z,,2,False,,err-775b5827(None(auditory)):Mistouch,0.3.2,,,,,,,,,,,,,,,,,,,,25.33242716074785,91675.2517090093,0.055653247439994766,True,0.102746481721628,True,-0.30577777777777776,True,-0.3048888888888889,True,0.09482823979030927,True,0.0864784280530036,True,-0.08622222222222221,True,-0.248,True,0.07622651515151518,4.205114081903838
6724760ffe997a58964fb009,6724760efe997a58964faffc,6035d4454e2350c1a5f152b6,660bd09442e5e7a6a5e9a52b,Arpeggio f-moll,2024-11-01T06:32:45.206Z,,3,True,,,0.3.2,4.791905910267507,28.836661962417427,6.175057909936242,14.07098055327308,15.15168182160458,-7.356270932730027,8.21909296078946,19.92449753040916,5.326351712217152,15.230264311662282,11.334854681839428,-7.33867375199506,6.505499435528483,24.380579746413293,5.750704811076696,14.650622432467681,13.243268251722004,-7.347472342362543,0.6040816326530611,25.32142904647162,47862.03896103899,0.06287907265360852,False,0.05265494478087071,False,-0.4693333333333334,False,-0.28177777777777774,False,0.058322221163819556,False,0.05047135845894539,False,-0.050666666666666665,False,-0.24355555555555553,False,0.20072336734693877,2.958750882776907
6724762bfe997a58964fb1a7,6724762afe997a58964fb19a,6035d4454e2350c1a5f152b6,660bd09342e5e7a6a5e9a513,Arpeggio As-dur,2024-11-01T06:33:12.707Z,,1,False,,err-687982da(None(auditory)):Mistouch,0.3.2,,,,,,,,,,,,,,,,,,,,24.527489691676863,145222.2448729722,0.10403418241669951,True,0.1249853324727879,True,-0.37333333333333335,True,-0.23866666666666667,True,0.19769336525707348,True,0.3356340186042595,True,-0.021333333333333326,True,-0.17149999999999999,True,0.1505163131313133,4.828979163566755
67247641fe997a58964fb32e,67247641fe997a58964fb321,6035d4454e2350c1a5f152b6,660bd09342e5e7a6a5e9a513,Arpeggio As-dur,2024-11-01T06:33:35.379Z,,2,False,,err-a6047bd5(None(auditory)):Mistouch/err-6b0b0c88(Head_shake):Velocity too large,0.3.2,,,,,,,,,,,,,,,,,,,,24.984893090437737,119557.58049886626,0.09680909048224759,True,0.051910178834855374,False,-0.3713333333333333,True,-0.1686666666666667,False,0.1129778739399888,True,0.2563595023486441,False,-0.062,True,-0.2905,False,0.05945081632653056,
67247656fe997a58964fb4b6,67247656fe997a58964fb4a9,6035d4454e2350c1a5f152b6,660bd09342e5e7a6a5e9a513,Arpeggio As-dur,2024-11-01T06:33:56.241Z,,3,False,,err-018dc1f0(None(auditory)):Missing Notes,0.3.2,,,,,,,,,,,,,,,,,,,,26.29321523744944,80158.06269592477,0.1320673228992614,True,0.12983572526679843,True,-0.4653333333333334,True,-0.16853333333333334,True,0.3572202806237195,True,0.22139356610143648,True,0.13440000000000002,True,-0.16933333333333334,True,0.2442635344827585,4.925947044337205
67247671fe997a58964fb649,67247670fe997a58964fb63c,6035d4454e2350c1a5f152b6,660bd09342e5e7a6a5e9a513,Arpeggio As-dur,2024-11-01T06:34:22.927Z,,4,False,,err-9faaba6e(None(auditory)):Mistouch,0.3.2,,,,,,,,,,,,,,,,,,,,25.821026313524904,91193.40156668721,0.09154233993076646,True,0.08252676333570018,False,-0.41000000000000003,True,-0.19066666666666665,False,0.11036907779506601,True,0.14838379291553375,False,-0.08,True,-0.20216666666666666,False,0.12058459183673464,4.138689246858534
6724768afe997a58964fb7e7,67247689fe997a58964fb7da,6035d4454e2350c1a5f152b6,660bd09342e5e7a6a5e9a513,Arpeggio As-dur,2024-11-01T06:34:47.873Z,,5,True,,,0.3.2,8.782827420146617,29.817812436812442,6.233511374792475,14.746231401125396,17.110620553677368,-2.3288478196798366,5.7184042865255655,15.968823141754779,5.339870092823016,12.770445127005017,10.513694420343688,-2.414640700839641,7.250615853336091,22.89331778928361,5.786690733807745,13.758338264065205,13.812157487010527,-2.3717442602597387,-0.9088435374149662,27.99602876127343,68738.0840032983,0.11356838370681242,False,0.056909284538348114,False,-0.5133333333333333,False,-0.20733333333333334,False,0.0927960727138337,False,0.21832493622529187,False,-0.07666666666666666,False,-0.18933333333333333,False,0.15995877551020418,4.298572915263796
672476a4fe997a58964fb9b2,672476a3fe997a58964fb9a5,6035d4454e2350c1a5f152b6,660bd0a542e5e7a6a5e9a67b,Arpeggio gis-moll,2024-11-01T06:35:14.174Z,,1,True,,,0.3.2,10.458005145291118,44.563563474296444,6.629243674318518,21.917506130918692,19.779561420192486,0.24197516199996016,7.691454827941106,16.078329544577866,8.58513945904463,12.127585426567096,11.473770942963005,0.2080264390953488,9.074729986616113,30.320946509437157,7.607191566681574,17.022545778742895,15.626666181577747,0.22500080054765448,-0.2530612244897959,26.510172962243956,77417.9129045558,0.07791733511299723,False,0.1580309393054973,False,-0.5506666666666666,False,-0.23666666666666664,False,0.07154175160158033,False,0.19617162270714783,False,-0.23600000000000002,False,-0.1265,False,0.13225632653061262,4.53638411449291
672476c1fe997a58964fbb88,672476c1fe997a58964fbb7b,6035d4454e2350c1a5f152b6,660bd09642e5e7a6a5e9a55b,Arpeggio b-moll,2024-11-01T06:35:43.475Z,,1,True,,,0.3.2,5.65214657929786,23.496563735263983,7.480802777052375,14.626656331893848,15.241180354711032,-1.5471892165475793,8.13357168877233,13.864462702165811,7.886280691551168,11.748955370883348,9.690000607439316,-1.620104311975254,6.892859134035095,18.680513218714896,7.683541734301771,13.187805851388598,12.465590481075175,-1.5836467642614167,-2.024489795918367,25.859157679244284,64607.47907647909,0.19441879195866502,False,0.09022441157715823,False,-0.23533333333333334,False,-0.18533333333333332,False,0.10343221075768524,False,0.15173661390712526,False,0.06333333333333332,False,-0.10266666666666666,False,0.18120061224489806,4.922454462521655
6731a848fe997a58965188c0,6731a848fe997a58965188b3,673192f4fe997a5896516f18,65d2c41dd98f2c2f0adfd890,Scale C-dur,2024-11-11T06:46:30.846Z,,1,False,,err-7995375f(None(auditory)):Missing Notes,0.3.2,,,,,,,,,,,,,,,,,,,,30.164716450421576,86957.20425493874,0.215591450362457,True,0.1062058071358989,True,0.043428571428571434,True,-0.059428571428571435,True,0.10086968760510276,True,0.11129809210459292,True,0.03314285714285715,True,-0.025142857142857144,True,0.23768526548672547,4.394323671313745
6731a867fe997a5896518909,6731a867fe997a58965188fc,673192f4fe997a5896516f18,65d2c41dd98f2c2f0adfd890,Scale C-dur,2024-11-11T06:47:01.415Z,,2,True,,,0.3.2,3.6363217190084116,15.94747556952598,10.96916021630283,18.676137283470943,14.13532880962939,13.884631336503958,4.19589102159983,19.161337518104123,7.556773178315588,19.560190537853213,12.771910552980534,14.091003641556767,3.916106370304121,17.554406543815052,9.26296669730921,19.118163910662076,13.453619681304962,13.987817489030363,-8.919298245614037,35.21896032266112,110399.58204855573,0.15585655361941778,False,0.0697985439296113,False,0.06514285714285714,False,-0.04685714285714286,False,0.0376969657199329,False,0.1552688254713911,False,-0.002285714285714286,False,-0.07885714285714285,False,0.13358214912280705,4.170597289890223
6731a889fe997a589651897f,6731a889fe997a5896518972,673192f4fe997a5896516f18,65d2c476d98f2c2f0adfd9ff,Scale Ges-dur,2024-11-11T06:47:35.744Z,,1,False,,err-857bf2a5(None(auditory)):Mistouch,0.3.2,,,,,,,,,,,,,,,,,,,,28.421534765553144,137980.63166755272,0.129765172523293,True,0.06283311228962003,False,0.08700000000000001,True,0.006,False,0.2720716817311203,True,0.12492797925204746,False,-0.121,True,-0.28099999999999997,False,0.277613157894737,3.5414079497130304
6731a8a1fe997a58965189e8,6731a8a0fe997a58965189db,673192f4fe997a5896516f18,65d2c476d98f2c2f0adfd9ff,Scale Ges-dur,2024-11-11T06:47:59.062Z,,2,True,,,0.3.2,5.812298253742162,23.96074140401524,8.425910301006816,20.880353936906896,12.493466438281834,15.415165446229452,4.737164283287063,22.290950444432685,5.213488804738876,16.87104568907151,13.570672066037076,15.590375652608088,5.274731268514612,23.125845924223963,6.819699552872846,18.875699812989204,13.032069252159456,15.50277054941877,-0.7087719298245613,35.190718655089405,141296.0575048733,0.09870663604844407,False,0.08687922651589389,False,0.005,False,0.0019999999999999983,False,0.11304866208850063,False,0.09773433378296492,False,-0.15800000000000003,False,-0.236,False,0.14837131578947355,7.1920693974177095
6731a8d2fe997a5896518a6a,6731a8d2fe997a5896518a5d,673192f4fe997a5896516f18,65d2c479d98f2c2f0adfda84,Scale fis-moll,2024-11-11T06:48:48.708Z,,1,False,,err-119ac753(None(auditory)):Mistouch,0.3.2,,,,,,,,,,,,,,,,,,,,36.18774598488956,124020.78354339868,0.11487384384619503,True,0.09648704576263074,False,0.042,True,-0.0455,False,0.1384115240866887,True,0.1793655485314836,False,-0.1895,True,-0.082,False,0.2329954646017698,4.388888475743671
